,Dataset,Start age,End age,sex,tissue,subtissue,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
5097,facs,3m,18m,female,Marrow,KLS,Hiat1,2.707289934158325,1.9825482013402507e-05,5.367333142203279e-05,9.869458881439641e-05,3.536245142252079e-06
5098,facs,3m,18m,female,Heart,RV,Tmem66,2.7070672512054443,0.0004956148331984878,0.00018308183643966913,0.0006544189527630806,1.7684307787270586e-12
5099,facs,3m,18m,male,Tongue,nan,Lss,2.706115484237671,5.492900527315214e-05,2.0298099116189405e-05,0.00011577754776226357,5.93923522412953e-06
5100,facs,3m,18m,female,Large_Intestine,Distal,Skil,2.705723524093628,0.00013149049482308328,4.859716500504874e-05,0.00027801570831798017,4.215239647089855e-09
5101,facs,3m,18m,female,Heart,RV,Id3,2.7052547931671143,0.0017462362302467227,0.0006454978720284998,0.0020008180290460587,6.1022548412870144e-18
5102,facs,3m,18m,male,Tongue,nan,Reps1,2.7041945457458496,4.912780423182994e-05,1.816725853132084e-05,7.29956227587536e-05,1.1212645448044288e-11
5103,facs,3m,18m,male,Pancreas,Endocrine,Pde3b,2.7040116786956787,0.00012372304627206177,4.575536513584666e-05,0.00018921219452749938,3.822604745726387e-09
5104,facs,3m,18m,male,Trachea,nan,Kif1b,2.703578472137451,8.280233305413276e-05,3.0626939405919984e-05,0.0001429824624210596,6.4417234982444435e-06
5105,facs,3m,18m,male,SCAT,Fat,Sgk1,2.703066825866699,0.0005413063336163759,0.0002002563705900684,0.0012246397091075778,1.9767475882823087e-08
5106,facs,3m,18m,male,Heart,RA,Zbtb20,2.7030587196350098,0.00026995447115041316,9.98699979390949e-05,0.0004220997798256576,1.1703014899798548e-09
5107,facs,3m,18m,female,Heart,LA,Cxcl12,2.702791690826416,0.0007402301416732371,0.00027387612499296665,0.0013052454451099038,1.3947357334481734e-12
5108,facs,3m,18m,male,GAT,Fat,App,2.7026474475860596,0.0004563737893477082,0.00016886174853425473,0.0004681124410126358,2.2008174311057017e-31
5109,facs,3m,18m,male,Bladder,nan,Arl4d,2.701941728591919,8.898862870410085e-05,3.293506597401574e-05,0.00018995672871824354,5.490985035768997e-07
5110,facs,3m,18m,male,Tongue,nan,Crot,2.7018556594848633,6.773698260076344e-05,2.5070539777516387e-05,0.00011993243970209733,4.2391815844310913e-10
5111,facs,3m,18m,male,MAT,Fat,5430437P03Rik,2.7017853260040283,4.219512265990488e-05,0.00011400216317269951,0.0002311530988663435,5.490334744691657e-06
5112,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Ccdc71,2.7016892433166504,3.996814484708011e-05,1.4793759874009993e-05,9.488602518104017e-05,1.3440481532624486e-08
5113,facs,3m,18m,male,Bladder,nan,Nop56,2.7016053199768066,6.758138624718413e-05,0.00018257823830936104,0.00022734154481440783,1.46415886007166e-20
5114,facs,3m,18m,male,Tongue,nan,Mrps24,2.701545238494873,4.8934496589936316e-05,0.00013219875108916312,0.00022258699755184352,3.831684471374342e-06
5115,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Pgam5,2.7014644145965576,8.14595987321809e-05,3.0153863917803392e-05,0.0001392509147990495,5.422266066327305e-26
5116,facs,3m,18m,female,Marrow,Granulocytes,Ctsh,2.701385498046875,0.0006325142458081245,0.0002341443905606866,0.0008762410725466907,1.0331781901200256e-10
5117,facs,3m,18m,female,SCAT,Fat,Tob2,2.7012269496917725,4.204908691463061e-05,0.0001135841230279766,0.00019119832722935826,5.568175520382151e-10
5118,facs,3m,18m,female,Tongue,nan,Lypla2,2.700968027114868,2.4102397219394334e-05,6.509981176350266e-05,0.0001368286757497117,3.316826961553012e-07
5119,facs,3m,18m,male,Heart,RA,Rpl13a,2.700934886932373,0.00018647169054020196,0.0005036478978581727,0.0005301221972331405,9.232242910190291e-15
5120,facs,3m,18m,male,Large_Intestine,Proximal,Stt3a,2.7009294033050537,7.801672472851351e-05,2.8885138817713596e-05,0.00016429625975433737,1.1340173313469818e-14
5121,facs,3m,18m,male,Heart,RA,Timp3,2.700888156890869,0.0015151479747146368,0.0005609813961200416,0.0021227954421192408,1.9840333025925665e-12
5122,facs,3m,18m,female,Marrow,KLS,Dpm3,2.7008748054504395,5.45636321476195e-05,2.0202205632813275e-05,8.116561366477981e-05,2.526885204406143e-12
5123,facs,3m,18m,male,Marrow,KLS,Tbcd,2.7006046772003174,4.782585892826319e-05,1.7709313397062942e-05,9.536982543068007e-05,4.575499932832537e-10
5124,facs,3m,18m,male,Large_Intestine,Proximal,Paip1,2.7003486156463623,1.8458584236213937e-05,4.9844617024064064e-05,9.328109445050359e-05,5.982296076619318e-10
5125,facs,3m,18m,female,Marrow,Granulocytes,Npc2,2.700202465057373,0.00041731458622962236,0.00015454937238246202,0.0006655676988884807,7.027940832090916e-07
5126,facs,3m,18m,male,Large_Intestine,Proximal,Ubl7,2.7001700401306152,2.216581196989864e-05,5.985146708553657e-05,0.00010612014739308506,1.1857123207740125e-11
5127,facs,3m,18m,female,Marrow,KLS,Tank,2.699429750442505,1.5137766240513884e-05,4.086333865416236e-05,8.138000703183934e-05,6.0541532783423475e-06
5128,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Usp39,2.6994259357452393,7.205588190117851e-05,2.669303648872301e-05,0.00012045304902130738,2.3330540461115863e-21
5129,facs,3m,18m,male,Trachea,nan,Ubb,2.699296474456787,0.0011084001744166017,0.0029919007793068886,0.004583714529871941,1.5139286241562784e-08
5130,facs,3m,18m,male,Aorta,Heart,Emp3,2.699237823486328,0.00012340939429122955,0.00033311129664070904,0.00034554541343823075,1.7401665529759383e-06
5131,facs,3m,18m,male,Heart,LA,Jund,2.6991724967956543,0.0001542660902487114,0.0004163907724432647,0.0005054902867414057,1.4994910120058723e-06
5132,facs,3m,18m,male,Pancreas,Endocrine,Gramd3,2.698996067047119,8.90964365680702e-05,3.3010954211931676e-05,0.00014282445772551,4.6492983359030994e-11
5133,facs,3m,18m,male,Marrow,Granulocytes,Fxyd5,2.6988070011138916,0.0006805191515013576,0.0018365898868069053,0.00256080343388021,2.4490053260530923e-22
5134,facs,3m,18m,male,Kidney,nan,Rpl13a,2.6987717151641846,0.00012601200432982296,0.0003400776186026633,0.0004395449941512197,3.0417842583709938e-06
5135,facs,3m,18m,female,Marrow,KLS,Kpna4,2.698350667953491,1.956491541932337e-05,5.279300967231393e-05,8.93314354470931e-05,8.448433465540117e-10
5136,facs,3m,18m,male,Heart,RA,Itgb5,2.698293447494507,0.0006419163546524942,0.0002378971694270149,0.0007365811616182327,1.9491297725364192e-19
5137,facs,3m,18m,male,Pancreas,Endocrine,Tomm6,2.698225498199463,2.6060082745971158e-05,7.031598215689883e-05,5.506634624907747e-05,2.3946670106493149e-32
5138,facs,3m,18m,male,Spleen,nan,Hnrnpa3,2.698108196258545,4.3289943278068677e-05,1.6044552467064932e-05,0.00011358476331224665,4.707609137062349e-06
5139,facs,3m,18m,male,Tongue,nan,Kremen1,2.6978514194488525,4.926843394059688e-05,1.8262098819832318e-05,8.485715807182714e-05,1.362781720973771e-06
5140,facs,3m,18m,female,Marrow,KLS,Vps26a,2.697547435760498,1.9926053937524557e-05,5.375148248276673e-05,7.651909254491329e-05,4.4583688402686987e-13
5141,facs,3m,18m,female,Marrow,KLS,2410006H16Rik,2.6975152492523193,0.00015980142052285373,5.924022843828425e-05,0.00019461267220322043,6.181136519119333e-22
5142,facs,3m,18m,female,Pancreas,Endocrine,Gcg,2.6970105171203613,0.09458459913730621,0.035070162266492844,0.12829120457172394,4.3118699866355754e-10
5143,facs,3m,18m,female,Large_Intestine,Proximal,Snapin,2.6965131759643555,3.089163146796636e-05,1.1456138963694684e-05,7.154769264161587e-05,4.547338000899698e-08
5144,facs,3m,18m,male,Marrow,KLS,Hist1h1e,2.6960465908050537,0.0002537402615416795,9.41156831686385e-05,0.00033832399640232325,3.8984395300988676e-29
5145,facs,3m,18m,male,Pancreas,Endocrine,Hook1,2.695969343185425,5.7078726968029514e-05,2.1171874323044904e-05,8.252995030488819e-05,1.3658802862045187e-08
5146,facs,3m,18m,female,Heart,RV,Pdia3,2.6955976486206055,0.0014829384163022041,0.0005501334671862423,0.0010159537196159363,1.2554529317464552e-42
5147,facs,3m,18m,male,Marrow,Granulocytes,Rpn2,2.6955502033233643,0.00015646559768356383,5.8045883633894846e-05,0.0002796428161673248,4.773814237498147e-12
5148,facs,3m,18m,female,Large_Intestine,Distal,Golt1b,2.6953752040863037,0.00024585280334576964,9.121283073909581e-05,0.00041869512642733753,1.0349951518099835e-14
5149,facs,3m,18m,male,Large_Intestine,Proximal,Snrpa,2.695113182067871,4.7381166950799525e-05,0.0001276976108783856,0.00021480799478013068,5.881403969406228e-14
5150,facs,3m,18m,male,Marrow,KLS,Akna,2.695073366165161,3.4027048968710005e-05,1.2625647286768071e-05,6.898758874740452e-05,2.655961050638237e-07
5151,facs,3m,18m,female,Bladder,nan,Errfi1,2.694448947906494,0.00014064257265999913,0.0003789542242884636,0.000498656474519521,3.074889054854874e-06
5152,facs,3m,18m,female,Marrow,Granulocytes,Ndufa6,2.6944408416748047,0.00012136371515225619,4.504226308199577e-05,0.00018508777429815382,1.3508758541822922e-07
5153,facs,3m,18m,male,Bladder,nan,Glg1,2.693941116333008,0.00012380690895952284,4.5957542170071974e-05,0.00012356867955531925,9.27615777102553e-25
5154,facs,3m,18m,male,Large_Intestine,Distal,Thbs1,2.6939408779144287,0.00014318033936433494,5.314902591635473e-05,0.0002837754727806896,3.791100039870679e-09
5155,facs,3m,18m,female,Large_Intestine,Distal,Gm2a,2.6929187774658203,7.903092773631215e-05,2.9347682357183658e-05,0.0001307590282522142,3.941567404833338e-10
5156,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Rnf122,2.692819356918335,8.779816562309861e-05,0.00023642460291739553,0.00034654795308597386,4.2081158537923504e-20
5157,facs,3m,18m,male,Tongue,nan,Slc22a23,2.6921427249908447,3.655345062725246e-05,1.3577827303379308e-05,6.342930282698944e-05,3.2653244175549487e-09
5158,facs,3m,18m,male,Large_Intestine,Proximal,Cisd3,2.691983699798584,9.269428119296208e-05,0.00024953149841167033,0.00025823942269198596,5.784203442498917e-43
5159,facs,3m,18m,female,Heart,RV,Capza2,2.6918177604675293,0.00031019802554510534,0.00011523738066898659,0.00041515115299262106,3.6728549629240925e-12
5160,facs,3m,18m,male,Spleen,nan,Gadd45gip1,2.691657781600952,3.8538863009307534e-05,0.0001037334295688197,0.0002087379398290068,1.1674929621342968e-08
5161,facs,3m,18m,male,Marrow,KLS,Mprip,2.6913506984710693,9.723463881528005e-05,3.6128563806414604e-05,0.0001231120404554531,7.456459158554033e-26
5162,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Grpel2,2.691075325012207,4.652884308598004e-05,1.7290054529439658e-05,9.982821939047426e-05,1.9026915603831466e-11
5163,facs,3m,18m,female,Heart,LA,Glg1,2.6910200119018555,0.00010660510451998562,3.961512993555516e-05,0.00024160042812582105,7.562086142632383e-06
5164,facs,3m,18m,male,Pancreas,Endocrine,Cenpb,2.6908791065216064,8.415376214543357e-05,3.127370655420236e-05,0.00012775779759977013,3.901423568564814e-09
5165,facs,3m,18m,male,Large_Intestine,Distal,Errfi1,2.6908156871795654,0.0001870456471806392,6.951262184884399e-05,0.00040280213579535484,2.741915494659715e-08
5166,facs,3m,18m,male,GAT,Fat,Cyp1b1,2.6905763149261475,0.00014055838983040303,5.224099732004106e-05,0.0002598004648461938,2.1552935436978815e-10
5167,facs,3m,18m,male,Marrow,B-cells,Ebf1,2.6904075145721436,0.000495942949783057,0.00018433747754897922,0.0007957812631502748,3.891668678136131e-14
5168,facs,3m,18m,male,GAT,Fat,Kcnq1ot1,2.690032482147217,7.315161201404408e-05,2.719357689784374e-05,0.00014021203969605267,5.468842688222546e-06
5169,facs,3m,18m,male,Large_Intestine,Proximal,Uba2,2.689495086669922,3.680525333038531e-05,1.3684818441106472e-05,9.01790481293574e-05,3.75301720567511e-07
5170,facs,3m,18m,male,MAT,Fat,Tex261,2.688943862915039,6.581597699550912e-05,0.00017697545990813524,0.0002514809020794928,1.8570435693661953e-15
5171,facs,3m,18m,female,Large_Intestine,Distal,Arglu1,2.6889395713806152,0.0001499409117968753,5.576209878199734e-05,0.00024479758576489985,4.2239152732344846e-15
5172,facs,3m,18m,male,Trachea,nan,Erbb2ip,2.6884517669677734,6.362538988469169e-05,2.366617991356179e-05,0.00010490516433492303,2.9071088230999284e-09
5173,facs,3m,18m,female,Bladder,nan,0610012G03Rik,2.68820858001709,4.1745832277229056e-05,1.5529236407019198e-05,5.951658386038616e-05,4.350221687276642e-07
5174,facs,3m,18m,male,Bladder,nan,Nxn,2.6881303787231445,6.78801370668225e-05,2.525180025259033e-05,8.169734792318195e-05,1.0739427845384622e-22
5175,facs,3m,18m,female,Heart,RA,Clasp2,2.6874592304229736,7.385505887214094e-05,2.748136830632575e-05,0.00011991296196356416,6.702657494988233e-13
5176,facs,3m,18m,male,Spleen,nan,Fkbp3,2.687070369720459,7.1475631557405e-05,0.00019206004799343646,0.00033536963746882975,6.302347428258399e-13
5177,facs,3m,18m,male,Tongue,nan,Asph,2.687062978744507,4.769425868289545e-05,1.7749585822457448e-05,7.884511433076113e-05,9.152554749115297e-08
5178,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Vcan,2.687016010284424,5.1535520469769835e-05,1.917946065077558e-05,0.00012822535063605756,4.2555680657763646e-07
5179,facs,3m,18m,male,Diaphragm,Limb_Muscle,Arf4,2.68666410446167,0.0008493027416989207,0.00031611794838681817,0.0008723058272153139,2.984991990525953e-20
5180,facs,3m,18m,female,Bladder,nan,Notch2,2.6865458488464355,5.494541983352974e-05,2.0452067474252544e-05,6.930233212187886e-05,2.6092215130635636e-09
5181,facs,3m,18m,female,Tongue,nan,Drap1,2.6864640712738037,3.3370524761267006e-05,8.96487181307748e-05,9.706128912512213e-05,1.511704624730456e-34
5182,facs,3m,18m,male,Marrow,B-cells,Flna,2.686264753341675,6.511246465379372e-05,0.0001749093207763508,0.00038647704059258103,2.294875574689221e-06
5183,facs,3m,18m,male,Spleen,nan,Ubap2l,2.686067819595337,0.00016420225438196212,6.113108975114301e-05,0.0003955841821152717,2.1466470002049364e-07
5184,facs,3m,18m,male,Tongue,nan,Capn2,2.6858975887298584,0.00011526292655616999,4.291411823942326e-05,0.0001325257762800902,5.753508207632409e-23
5185,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Txnrd1,2.685683012008667,0.00012572114064823836,0.000337647128617391,0.0004241658898536116,1.0625753971835598e-29
5186,facs,3m,18m,female,Marrow,KLS,Eftud2,2.6856257915496826,4.315823389333673e-05,0.00011590686335694045,0.00014419628132600337,6.170745242287238e-17
5187,facs,3m,18m,male,Trachea,nan,Pgcp,2.6854896545410156,0.00025894344435073435,9.642318036640063e-05,0.0003930854145437479,9.266854296377938e-13
5188,facs,3m,18m,male,Large_Intestine,Proximal,Mrps34,2.685399293899536,4.493278174777515e-05,0.00012066245835740119,0.00016270435298793018,5.783287360442776e-23
5189,facs,3m,18m,male,Marrow,KLS,Atpbd4,2.685281276702881,4.104534673388116e-05,1.5285304471035488e-05,9.132345439866185e-05,1.9051333083054414e-07
5190,facs,3m,18m,male,MAT,Fat,Cd164,2.685115337371826,0.00025405632914043963,9.461654553888366e-05,0.0003428861382417381,3.356963867722861e-18
5191,facs,3m,18m,male,Pancreas,Endocrine,A930001N09Rik,2.6849586963653564,6.976797885727137e-05,2.5984747480833903e-05,0.00012354376667644829,1.8893944684487756e-07
5192,facs,3m,18m,male,Large_Intestine,Proximal,Guk1,2.6837329864501953,6.603387737413868e-05,0.00017721729818731546,0.000276656704954803,7.604661490407415e-17
5193,facs,3m,18m,male,Trachea,nan,Tubb2a,2.683502197265625,0.0002885080175474286,0.0001075117543223314,0.00041343196062371135,1.7350327697343755e-13
5194,facs,3m,18m,male,Tongue,nan,Rad23b,2.683312177658081,3.079394809901714e-05,8.262977644335479e-05,0.00013645431317854673,2.4673208437040813e-06
5195,facs,3m,18m,female,Heart,LA,Ado,2.682798385620117,0.00017315337026957422,6.454207323258743e-05,0.00028649551677517593,3.793961135509364e-14
5196,facs,3m,18m,male,Trachea,nan,Rbbp7,2.6826865673065186,0.0002641881874296814,9.847895853454247e-05,0.00030568003421649337,2.0710217088830015e-25
5197,facs,3m,18m,female,Bladder,nan,Rps26,2.6819355487823486,0.000266225659288466,9.926623897626996e-05,0.00013636545918416232,1.3116956411392158e-72
5198,facs,3m,18m,male,Diaphragm,Limb_Muscle,Arid5a,2.6818737983703613,0.0006239590584300458,0.00023265788331627846,0.0009560499456711113,4.196346905213082e-08
5199,facs,3m,18m,male,Marrow,B-cells,Asf1b,2.6817257404327393,0.00019252768834121525,7.179246313171461e-05,0.0004551878955680877,2.325189612023697e-06
5200,facs,3m,18m,female,Heart,RV,Timp3,2.6811091899871826,0.0011634303955361247,0.00043393622036091983,0.001978469081223011,1.5609267948801967e-07
5201,facs,3m,18m,female,Marrow,KLS,Gsr,2.6800897121429443,3.7668145523639396e-05,0.00010095401376020163,0.00017869453586172312,7.200622857752974e-10
5202,facs,3m,18m,male,Tongue,nan,Tpp2,2.680006504058838,4.6793917135801166e-05,1.7460371964261867e-05,7.055101013975218e-05,2.9675125986544268e-12
5203,facs,3m,18m,male,Trachea,nan,Arf4,2.6799466609954834,0.0007537732017226517,0.00028126424876973033,0.0006761116092093289,1.465175029300327e-44
5204,facs,3m,18m,male,Marrow,KLS,Srebf1,2.679497003555298,5.731680721510202e-05,2.1390880647231825e-05,9.5773721113801e-05,1.4510173851050515e-14
5205,facs,3m,18m,female,MAT,Fat,Bri3,2.679354190826416,2.368588866374921e-05,6.346288864733651e-05,9.382786811329424e-05,2.4575070642085908e-11
5206,facs,3m,18m,female,Heart,RA,Jam2,2.679260492324829,0.0003131769481115043,0.00011688932136166841,0.0007068495033308864,3.0007849700203e-06
5207,facs,3m,18m,female,Marrow,KLS,Acsl5,2.6785855293273926,5.5881177104311064e-05,0.0001496825134381652,0.00016894510190468282,6.606893687064091e-26
5208,facs,3m,18m,male,Trachea,nan,Hspa8,2.678312063217163,0.0025627235881984234,0.0009568427922204137,0.0021138321608304977,1.865640562947263e-59
5209,facs,3m,18m,female,Large_Intestine,Distal,1810013L24Rik,2.6779448986053467,7.312830712180585e-05,2.7307620257488452e-05,0.0001343207695754245,5.0930015957256684e-11
5210,facs,3m,18m,female,SCAT,Fat,Mnda,2.677600622177124,0.0001478007761761546,5.519896149053238e-05,0.0002455286157783121,8.702450682594015e-13
5211,facs,3m,18m,female,Heart,LA,Fxyd5,2.6774322986602783,0.00018295794143341482,0.0004898575134575367,0.000586023845244199,4.991913977297583e-23
5212,facs,3m,18m,male,Large_Intestine,Proximal,Ccdc107,2.677265167236328,5.494751894730143e-05,0.00014710907998960465,0.00023045337002258748,6.725134347239476e-17
5213,facs,3m,18m,male,Large_Intestine,Distal,Sel1l3,2.677244186401367,6.289006705628708e-05,2.3490596504416317e-05,0.00013638705422636122,4.858146353242713e-07
5214,facs,3m,18m,female,Marrow,KLS,Wls,2.676088333129883,2.87669990939321e-05,7.698303670622408e-05,0.00011595509567996487,1.4909435793395377e-12
5215,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Fus,2.6751956939697266,2.184104232583195e-05,5.84290646656882e-05,8.870416058925912e-05,1.1021345632967196e-17
5216,facs,3m,18m,male,Large_Intestine,Distal,Rpl34,2.675137758255005,6.7394948928267695e-06,1.802907900128048e-05,2.7641071937978268e-05,2.4243379049211054e-07
5217,facs,3m,18m,male,Large_Intestine,Distal,Bhlhe40,2.674936532974243,0.00012767035514116287,4.7728368372190744e-05,0.0002189572696806863,2.419929805474464e-13
5218,facs,3m,18m,female,Trachea,nan,Maged1,2.674715042114258,0.0003621955693233758,0.00013541463704314083,0.00044762325705960393,9.692821853678467e-19
5219,facs,3m,18m,male,Large_Intestine,Distal,Scand1,2.6741669178009033,2.1941743398201652e-05,5.867589061381295e-05,7.830161484889686e-05,6.749059879038142e-19
5220,facs,3m,18m,male,Bladder,nan,Ddit3,2.673920154571533,4.363423795439303e-05,0.00011667446960927919,0.00020176987163722515,7.0370784533865574e-09
5221,facs,3m,18m,female,Heart,RV,Hspa5,2.673818588256836,0.0016423312481492758,0.0006142268539406359,0.0015956016723066568,2.5154027080400623e-22
5222,facs,3m,18m,female,Heart,LA,Gsk3b,2.6732852458953857,0.0002913746575359255,0.00010899497283389792,0.00036330948933027685,3.4479140771940706e-26
5223,facs,3m,18m,male,MAT,Fat,Gas6,2.6732003688812256,0.00044616448576562107,0.00016690274060238153,0.0007694039959460497,2.6854432081093184e-10
5224,facs,3m,18m,female,SCAT,Fat,D14Ertd668e,2.6730763912200928,0.0001474719465477392,5.51693701709155e-05,0.00032607748289592564,1.9319704980635425e-06
5225,facs,3m,18m,male,Trachea,nan,Tapbp,2.6729650497436523,0.0003473642864264548,0.00012995467113796622,0.00036362165701575577,6.893828562178451e-27
5226,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Dkk3,2.672647476196289,9.835146192926913e-05,0.00026285878266207874,0.0004985852283425629,6.776770914239146e-11
5227,facs,3m,18m,male,Marrow,B-cells,Capg,2.6725640296936035,0.00030049349879845977,0.0008030881290324032,0.0011894934577867389,6.157075095713207e-18
5228,facs,3m,18m,female,Marrow,KLS,Hk3,2.6724648475646973,2.4907960323616862e-05,6.656565528828651e-05,0.00012626341776922345,3.6691288686811363e-06
5229,facs,3m,18m,male,Large_Intestine,Distal,Slc4a2,2.672455072402954,5.6899407354649156e-05,2.129105996573344e-05,0.00012958733714185655,5.010479190005234e-06
5230,facs,3m,18m,male,Tongue,nan,Chl1,2.6723837852478027,0.00011582503066165373,4.334146433393471e-05,0.00015686008555348963,2.307736369031764e-17
5231,facs,3m,18m,male,Marrow,KLS,Ivns1abp,2.6722099781036377,0.00017506945005152375,6.551485421368852e-05,0.000192725463421084,3.9969221493364944e-41
5232,facs,3m,18m,male,Spleen,nan,Wdr1,2.671675443649292,0.0004886267124675214,0.0001828914973884821,0.0008913748315535486,2.257344321523167e-18
5233,facs,3m,18m,male,Large_Intestine,Distal,Mafk,2.6715524196624756,9.922797471517697e-05,3.714243939612061e-05,0.00017165736062452197,1.4983897565486917e-11
5234,facs,3m,18m,male,Spleen,nan,Grk6,2.671387195587158,0.0002643824846018106,9.896823758026585e-05,0.00046193148591555655,4.372081741748873e-17
5235,facs,3m,18m,male,MAT,Fat,Arhgdia,2.671189785003662,0.0002829049772117287,0.0007556928903795779,0.0006944640772417188,2.270155752657189e-43
5236,facs,3m,18m,male,Marrow,B-cells,Hnrnpd,2.671154260635376,0.0001923736126627773,7.201890548458323e-05,0.00023927628353703767,1.0026763342829344e-23
5237,facs,3m,18m,male,Trachea,nan,Tram1,2.670433759689331,0.00020361397764645517,7.624753197887912e-05,0.0002925927401520312,2.9606977983931946e-07
5238,facs,3m,18m,male,Trachea,nan,Tmem43,2.6703743934631348,0.00013173662591725588,4.933264062856324e-05,0.00022527961118612438,5.2531905865597126e-08
5239,facs,3m,18m,male,Marrow,B-cells,Tm9sf2,2.669994354248047,9.739642700878903e-05,3.6478140827966854e-05,0.00020329510152805597,2.590419505943331e-08
5240,facs,3m,18m,male,Marrow,B-cells,Dusp2,2.66998291015625,0.0005930667393840849,0.00022212379553820938,0.0009292620816268027,2.435660363693505e-17
5241,facs,3m,18m,female,Marrow,KLS,Tbca,2.669908285140991,7.188618474174291e-05,2.6924588382826187e-05,0.00010266377648804337,1.3310250912632766e-14
5242,facs,3m,18m,female,Heart,LA,Pros1,2.6693103313446045,0.0001595724024809897,5.978038825560361e-05,0.00032566749723628163,7.800303416602773e-09
5243,facs,3m,18m,male,Trachea,nan,Gde1,2.6691436767578125,0.00012426814646460116,4.6557310270145535e-05,0.00020615423272829503,3.3455737791034697e-08
5244,facs,3m,18m,male,Marrow,Granulocytes,Hiatl1,2.669037342071533,0.00016288449114654213,6.1027432820992544e-05,0.00027617462910711765,7.887190003005342e-12
5245,facs,3m,18m,female,Marrow,KLS,Srsf1,2.6683614253997803,5.699010580428876e-05,0.00015207020624075085,0.00019013472774531692,1.2552496930257351e-20
5246,facs,3m,18m,male,Marrow,Granulocytes,Nucks1,2.6678249835968018,4.812708357349038e-05,1.8039818314719014e-05,0.0001018691182252951,1.929224851917853e-06
5247,facs,3m,18m,male,Bladder,nan,Galnt1,2.667707681655884,6.407104956451803e-05,2.401726487732958e-05,8.04116643848829e-05,9.081872234595577e-19
5248,facs,3m,18m,male,Large_Intestine,Proximal,Acss2,2.6674718856811523,6.289466546149924e-05,2.3578379114042036e-05,0.0001442134816898033,2.1533682709698438e-10
5249,facs,3m,18m,male,Large_Intestine,Proximal,Sssca1,2.6674675941467285,2.0304007193772122e-05,5.4160285799298435e-05,0.00012162280472693965,6.379372914616415e-06
5250,facs,3m,18m,female,GAT,Fat,Hic1,2.6668996810913086,2.2845611965749413e-05,6.0926959122298285e-05,0.0001203015708597377,7.697694575054696e-07
5251,facs,3m,18m,male,Marrow,Granulocytes,2810417H13Rik,2.6668272018432617,9.189143020194024e-05,3.4457210858818144e-05,0.0001892114814836532,1.9200108452519175e-07
5252,facs,3m,18m,female,Marrow,KLS,Ndufs1,2.666351318359375,3.020430449396372e-05,8.053529018070549e-05,0.00011434163025114685,3.292882084927704e-15
5253,facs,3m,18m,female,Large_Intestine,Distal,F3,2.666203498840332,0.00015385838923975825,5.770691859652288e-05,0.00026907786377705634,2.79335828254907e-10
5254,facs,3m,18m,male,GAT,Fat,Fgfr1,2.6660258769989014,0.0001398824097122997,5.246851287665777e-05,0.0001987509458558634,8.055280693507497e-16
5255,facs,3m,18m,female,Heart,LA,Sod1,2.6658947467803955,0.0006940520252101123,0.00026034488109871745,0.0007733891252428293,1.480626961093813e-32
5256,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Ell2,2.665449619293213,3.677853965200484e-05,9.803134162211791e-05,0.00019733744557015598,4.657494544128995e-09
5257,facs,3m,18m,male,Tongue,nan,Mbtps1,2.6650543212890625,5.455269638332538e-05,2.046963527391199e-05,0.00010117026249645278,3.206303310084402e-06
5258,facs,3m,18m,male,GAT,Fat,Cyfip1,2.664994955062866,0.00010539194772718474,3.954677231376991e-05,0.00020224045147188008,4.2504215379173955e-09
5259,facs,3m,18m,female,Marrow,Granulocytes,Grina,2.664566993713379,0.0009087330545298755,0.0024213800206780434,0.0026723872870206833,5.497428969985164e-25
5260,facs,3m,18m,male,Spleen,nan,Nfatc1,2.6643106937408447,0.00012926077761221677,4.851565608987585e-05,0.0003373762883711606,3.1981352748755574e-06
5261,facs,3m,18m,male,Large_Intestine,Proximal,Pllp,2.6636993885040283,5.2080038585700095e-05,0.000138725561555475,0.00021212550927884877,2.6575705163911203e-17
5262,facs,3m,18m,male,Large_Intestine,Distal,Mt1,2.6634511947631836,0.0003036684647668153,0.00011401314986869693,0.0006718743243254721,5.80751706804325e-08
5263,facs,3m,18m,male,Marrow,KLS,Srsf1,2.6634223461151123,0.000197651403141208,7.420955807901919e-05,0.00018192110292147845,1.0029556995998983e-55
5264,facs,3m,18m,female,Marrow,KLS,Mcm4,2.6631386280059814,3.6493362131295726e-05,9.718687942950055e-05,0.00014527472376357764,2.188542141140672e-12
5265,facs,3m,18m,male,Trachea,nan,Lass2,2.6628482341766357,0.0001732223608996719,6.505153578473255e-05,0.00020438617502804846,7.801542514224845e-16
5266,facs,3m,18m,male,Tongue,nan,Ranbp1,2.662114381790161,0.00010725153697421774,0.0002855158527381718,0.0003631860017776489,4.085537404269384e-13
5267,facs,3m,18m,male,Tongue,nan,Capza1,2.6620965003967285,4.736993651022203e-05,1.7794220184441656e-05,5.522638457478024e-05,3.053361461513827e-20
