,dataset,start_age,end_age,sex,tissue,subtissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
6061,facs,3m,24m,male,Diaphragm,Limb_Muscle,Canx,-1.9283053874969482,0.0006334969657473266,0.00016644348215777427,0.0006714879418723285,5.8158285079504595e-34
6062,facs,3m,24m,male,Skin,Anagen,Agpat6,-1.928011178970337,4.568596341414377e-05,1.20058675747714e-05,0.00011017702490789816,1.4148910566723987e-07
6063,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Col4a1,-1.9278178215026855,0.0005033520865254104,0.00013229422620497644,0.0007684556185267866,4.529937148202529e-22
6064,facs,3m,24m,male,Liver,Non-hepatocytes,S100a6,1.927816390991211,6.604227382922545e-05,0.00025127691333182156,0.0005899157840758562,1.7641385500670868e-06
6065,facs,3m,24m,male,Pancreas,Exocrine,Rac1,-1.9277663230895996,0.00028668585582636297,7.535130862379447e-05,0.000392388115869835,9.704088516076613e-12
6066,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Glg1,-1.9270004034042358,0.00011691285908455029,3.074520282098092e-05,0.00026111569604836404,4.344421592483138e-07
6067,facs,3m,24m,male,Spleen,nan,Sesn1,-1.926961064338684,0.00016395065176766366,4.311616066843271e-05,0.0003891532542183995,2.2938315165238253e-16
6068,facs,3m,24m,male,Diaphragm,Limb_Muscle,Scpep1,-1.9267349243164062,0.0001682700531091541,4.425902079674415e-05,0.00034320447593927383,4.82564401385194e-07
6069,facs,3m,24m,male,Large_Intestine,Proximal,Cbfa2t3,1.9263691902160645,1.4365439710672945e-05,5.4602667660219595e-05,0.00015953974798321724,3.7433608475260616e-10
6070,facs,3m,24m,male,Liver,Hepatocytes,Rps27a,-1.9263674020767212,0.00021062392625026405,5.541321661439724e-05,0.0002152084925910458,2.9332355573902473e-15
6071,facs,3m,24m,male,Brain_Myeloid,Striatum,Rasal3,-1.9258499145507812,0.0002082654245896265,5.481237167259678e-05,0.00038239030982367694,4.4172945316485706e-15
6072,facs,3m,24m,male,Brain_Myeloid,Hippocampus,Tlr7,-1.925727367401123,0.00015223986702039838,4.0070677641779184e-05,0.00028177493368275464,3.462755614197191e-14
6073,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Rpl23a,1.9254839420318604,4.315143814892508e-05,0.00016391689132433385,0.0002990296052303165,1.5655878157188892e-08
6074,facs,3m,24m,male,Trachea,nan,Farp1,-1.9254437685012817,3.151402052026242e-05,8.296357009385247e-06,8.385185356019065e-05,2.4126347868199048e-06
6075,facs,3m,24m,male,Marrow,KLS,Dnajc10,-1.9250991344451904,5.954561129328795e-05,1.567967774462886e-05,0.0001064044117811136,7.036413628537842e-25
6076,facs,3m,24m,male,Spleen,nan,Notch2,-1.925054669380188,0.0001666638272581622,4.388763409224339e-05,0.000321471830829978,1.3760156626788725e-26
6077,facs,3m,24m,male,Diaphragm,Limb_Muscle,Vcp,-1.9250457286834717,0.00017313806165475398,4.5592780224978924e-05,0.0003336979716550559,2.4040964915399562e-09
6078,facs,3m,24m,male,Marrow,B-cells,Tbl1x,-1.924607515335083,0.00010451272828504443,2.7529895305633545e-05,0.00030140345916152,1.5326364796221502e-06
6079,facs,3m,24m,male,Tongue,nan,C330007P06Rik,-1.9245659112930298,2.210998718510382e-05,5.824201252835337e-06,4.744654142996296e-05,2.9158101116078784e-12
6080,facs,3m,24m,male,Spleen,nan,Acly,-1.9243000745773315,0.00012011907529085875,3.164753798046149e-05,0.00038032035809010267,7.049975203849741e-08
6081,facs,3m,24m,male,Marrow,B-cells,Cdca2,-1.9241055250167847,5.68774230487179e-05,1.4987403119448572e-05,0.0001574552443344146,2.570568332712247e-06
6082,facs,3m,24m,male,Bladder,nan,Lamc1,-1.9239616394042969,0.00011650352826109156,3.070215825573541e-05,0.00017130887135863304,1.2628577751348944e-29
6083,facs,3m,24m,male,Liver,Hepatocytes,Ap3d1,1.9238507747650146,2.0116496671107598e-05,7.6328928116709e-05,9.446808689972386e-05,7.380942587154319e-10
6084,facs,3m,24m,male,Brain_Myeloid,Striatum,Cnot2,-1.9238454103469849,9.488540672464296e-05,2.5007149815792218e-05,0.00023209585924632847,3.961235979772323e-07
6085,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Zhx3,-1.9236558675765991,0.00010995525371981785,2.8982631192775443e-05,0.00024679876514710486,3.04269402729426e-07
6086,facs,3m,24m,male,Marrow,T-cells,Cyfip2,-1.9236518144607544,0.00031755727832205594,8.370380237465724e-05,0.0005236706929281354,9.567852500008836e-23
6087,facs,3m,24m,male,Marrow,KLS,Aars,-1.9232637882232666,6.34183015790768e-05,1.6720699932193384e-05,0.000118971336632967,1.0656222698115716e-22
6088,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Arhgap5,-1.922810435295105,0.0001572900655446574,4.1483719542156905e-05,0.0003501750179566443,1.3690975528057722e-10
6089,facs,3m,24m,male,Diaphragm,Limb_Muscle,Rpn1,-1.9221924543380737,0.00012234572204761207,3.228131390642375e-05,0.00027252265135757625,5.487942668574284e-06
6090,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Ptma,1.9219332933425903,0.000270814256509766,0.0010261978022754192,0.0012379399267956614,3.8959838013071684e-24
6091,facs,3m,24m,male,Spleen,nan,Plaa,-1.9216197729110718,9.18807927519083e-05,2.4252667572000064e-05,0.0003181411884725094,7.114494612714682e-06
6092,facs,3m,24m,male,Tongue,nan,Ddx3x,-1.9215186834335327,0.00029169218032620847,7.69998732721433e-05,0.00023328604584094137,2.8912703988581092e-154
6093,facs,3m,24m,male,Tongue,nan,Scin,-1.9211890697479248,1.8918955902336165e-05,4.995300059817964e-06,4.820545291295275e-05,5.271759479980498e-08
6094,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Tmem176a,1.9205858707427979,8.26355317258276e-05,0.00031283890712074935,0.0008622780442237854,2.784113203986477e-12
6095,facs,3m,24m,male,Pancreas,Endocrine,A330076H08Rik,1.9205267429351807,4.0343886212212965e-05,0.00015272632299456745,0.0002781016519293189,2.275204670589594e-16
6096,facs,3m,24m,male,Tongue,nan,Itfg1,-1.9203965663909912,0.00011384738172637299,3.0076413167989813e-05,0.00012695457553490996,6.022200127209526e-74
6097,facs,3m,24m,male,Brain_Myeloid,Cerebellum,Lifr,-1.9203959703445435,0.0003017733688466251,7.972308958414942e-05,0.0005793184391222894,1.8363985569029362e-08
6098,facs,3m,24m,male,Pancreas,Endocrine,Ckb,1.9203675985336304,6.967749504838139e-05,0.0002637428988236934,0.000505606469232589,2.961080343767803e-14
6099,facs,3m,24m,male,Heart,RA,Copg,-1.9202775955200195,0.00019189654267393053,5.0699767598416656e-05,0.0003691950405482203,3.072895557718413e-12
6100,facs,3m,24m,male,Kidney,nan,Cfl1,1.9199997186660767,0.00022616764181293547,0.0008558703120797873,0.0009236219339072704,3.467227884248656e-53
6101,facs,3m,24m,male,Brain_Myeloid,Hippocampus,Ino80e,1.9198757410049438,1.58659131557215e-05,6.003511225571856e-05,0.00020275797578506172,8.031148538351034e-08
6102,facs,3m,24m,male,Heart,RA,Cebpa,-1.9198485612869263,7.06657228874974e-05,1.8675695173442364e-05,0.00013421308540273458,1.1294474822355617e-10
6103,facs,3m,24m,male,Pancreas,Endocrine,Fam151a,1.9198414087295532,0.00012062859605066478,0.0004564362461678684,0.0007581809186376631,4.7251735812991085e-20
6104,facs,3m,24m,male,Bladder,nan,Fam102b,-1.919796347618103,5.3792060498381034e-05,1.4216800991562195e-05,9.865074389381334e-05,7.351509882641467e-15
6105,facs,3m,24m,male,Marrow,KLS,Capza1,-1.9194247722625732,0.0001220439444296062,3.226352419005707e-05,0.00012984545901417732,2.9591307740861546e-74
6106,facs,3m,24m,male,Marrow,Granulocytes,Tmsb10,1.919358253479004,5.230819442658685e-05,0.000197858244064264,0.00045827572466805577,7.122490490740095e-21
6107,facs,3m,24m,male,Diaphragm,Limb_Muscle,Gem,-1.9192328453063965,0.0008816462941467762,0.0002331029245397076,0.001695155049674213,4.699878900366288e-08
6108,facs,3m,24m,male,Marrow,T-cells,Rcsd1,-1.91920006275177,0.00029507666477002203,7.801858737366274e-05,0.0004426887899171561,6.466787579453647e-26
6109,facs,3m,24m,male,Marrow,Granulocytes,Cenpe,-1.9187322854995728,5.837557546328753e-05,1.5439569324371405e-05,0.00012843027070630342,1.1051662322293332e-12
6110,facs,3m,24m,male,Marrow,Granulocytes,Cd164,-1.9186712503433228,0.00018846669991035014,4.984906627214514e-05,0.00034421918098814785,5.414077845410838e-23
6111,facs,3m,24m,male,Marrow,B-cells,Rag1,-1.9185829162597656,0.00011749998520826921,3.108041710220277e-05,0.0003296735812909901,9.779100245177697e-06
6112,facs,3m,24m,male,Bladder,nan,Nrp2,-1.9184390306472778,3.256644049542956e-05,8.615143997303676e-06,6.832205690443516e-05,2.201910942824276e-10
6113,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Eif3b,-1.918150782585144,0.00011871856258949265,3.1412153475685045e-05,0.00019121177319902927,1.8873580807655116e-08
6114,facs,3m,24m,male,Brain_Myeloid,Cortex,Ier2,-1.917744517326355,0.00015398160030599684,4.0753995563136414e-05,0.0002960254205390811,3.872657493105187e-11
6115,facs,3m,24m,male,Brain_Myeloid,Striatum,Rpl6,1.9177184104919434,8.948083268478513e-05,0.00033808100852184,0.00043070761603303254,3.0555264468780524e-55
6116,facs,3m,24m,male,Marrow,KLS,Sgk3,-1.9176571369171143,4.335280755185522e-05,1.1474793609522749e-05,7.947618723846972e-05,3.283829107986745e-21
6117,facs,3m,24m,male,Liver,Non-hepatocytes,Esam,-1.9175925254821777,0.0007193588535301387,0.0001904113159980625,0.0011514814104884863,7.64891347865338e-12
6118,facs,3m,24m,male,Liver,Hepatocytes,Spr,1.917397141456604,4.315984915592708e-05,0.00016303241136483848,0.00019152254390064627,1.9958610277931404e-16
6119,facs,3m,24m,male,Trachea,nan,Tgfb3,-1.9173227548599243,0.0001370146928820759,3.627400292316452e-05,0.0002562559093348682,4.026073326929437e-16
6120,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,Gamt,-1.9172176122665405,0.0002654732670634985,7.028793334029615e-05,0.00037678281660191715,2.934399126667611e-06
6121,facs,3m,24m,male,Trachea,nan,Sh3bgrl,-1.9171494245529175,0.00017150150961242616,4.5409680751618e-05,0.00020688118820544332,4.1228645776330966e-46
6122,facs,3m,24m,male,Heart,RA,Tmed7,-1.9167735576629639,0.0001330192608293146,3.522963743307628e-05,0.0002364887623116374,1.1698822333600154e-13
6123,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Sar1a,-1.9161773920059204,0.0001483438245486468,3.930453021894209e-05,0.00024004529404919595,1.8044355529272082e-09
6124,facs,3m,24m,male,Trachea,nan,Pacsin2,-1.9160079956054688,9.50335233937949e-05,2.5182620447594672e-05,0.00018179001926910132,1.2733189416971963e-15
6125,facs,3m,24m,male,Marrow,B-cells,Ppp1cb,-1.915017008781433,6.034170291968621e-05,1.600073665031232e-05,0.0001587860460858792,1.1821554258023685e-06
6126,facs,3m,24m,male,Liver,Hepatocytes,Keg1,-1.9148370027542114,0.0004991317400708795,0.00013237068196758628,0.0004609251918736845,1.8478346501009134e-16
6127,facs,3m,24m,male,Heart,RA,Loxl1,-1.9145902395248413,0.0003153927100356668,8.365705434698611e-05,0.0004798162553925067,1.4114479033425333e-21
6128,facs,3m,24m,male,Trachea,nan,Fkbp5,-1.9145087003707886,7.824881322449073e-05,2.07564535230631e-05,0.000137818802613765,3.649897908403192e-15
6129,facs,3m,24m,male,Marrow,KLS,Slc16a1,-1.914436936378479,4.2878575186477974e-05,1.13746327770059e-05,9.147862874669954e-05,5.753066395725955e-16
6130,facs,3m,24m,male,Trachea,nan,App,-1.9143942594528198,0.0007098452188074589,0.000188310063094832,0.0006958034355193377,2.6816193726097973e-68
6131,facs,3m,24m,male,Marrow,KLS,Adam15,-1.9142588376998901,4.646939123631455e-05,1.2328709090070333e-05,9.383798897033557e-05,6.380184946517637e-18
6132,facs,3m,24m,male,Tongue,nan,Usp8,-1.9141767024993896,4.691681169788353e-05,1.2448123015929013e-05,6.742221012245864e-05,3.4891402813741696e-35
6133,facs,3m,24m,male,Marrow,T-cells,Cd3g,1.9141124486923218,0.00011162642476847395,0.0004206997691653669,0.001267290092073381,9.86040049080696e-10
6134,facs,3m,24m,male,Marrow,T-cells,Vars,-1.914089322090149,0.0003469804360065609,9.2067573859822e-05,0.0004883741494268179,2.2396427187553197e-30
6135,facs,3m,24m,male,Trachea,nan,Ptp4a1,-1.9140441417694092,2.8514263249235228e-05,7.566193289676448e-06,7.486047252314165e-05,6.890182492484288e-07
6136,facs,3m,24m,male,Heart,RA,Hpgd,-1.9140346050262451,0.0002627936191856861,6.973214476602152e-05,0.0005977629916742444,4.520074218294469e-08
6137,facs,3m,24m,male,Bladder,nan,Nudcd1,-1.914000153541565,1.7097005184041336e-05,4.536788310360862e-06,3.6613349948311225e-05,2.7531559031922832e-06
6138,facs,3m,24m,male,Brain_Myeloid,Striatum,Mapk1,-1.9139269590377808,9.398694237461314e-05,2.494124237273354e-05,0.000246012641582638,2.646473867408188e-06
6139,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Atp6v1h,-1.9138480424880981,8.955482189776376e-05,2.376639167778194e-05,0.0001990615128306672,1.6346487376490554e-07
6140,facs,3m,24m,male,Skin,Anagen,Hmgcs1,-1.913765788078308,0.00015955475100781769,4.234565494698472e-05,0.00021993958216626197,2.1726517755779764e-31
6141,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Fkbp10,-1.9137440919876099,7.998292130650952e-05,2.1227697288850322e-05,0.00018049309437628835,7.397056382634001e-07
6142,facs,3m,24m,male,Bladder,nan,Meis1,-1.9135313034057617,5.6338980357395485e-05,1.4954731341276783e-05,0.00010064658272312954,3.782045974183795e-18
6143,facs,3m,24m,male,Tongue,nan,Dsg1a,-1.9131008386611938,0.00011233231634832919,2.9826613172190264e-05,0.0002627605863381177,2.831417049226401e-16
6144,facs,3m,24m,male,Heart,RV,Lrp1,-1.9130362272262573,0.00018972251564264297,5.0377613661112264e-05,0.0003656156186480075,4.2335142334499114e-07
6145,facs,3m,24m,male,Trachea,nan,Lamb1,-1.9128715991973877,0.0001369834499200806,3.637779445853084e-05,0.0002518979017622769,1.4637397764133245e-17
6146,facs,3m,24m,male,Bladder,nan,Rpl13a,1.9125889539718628,0.0004454866866581142,0.0016771865775808692,0.0008637592545710504,2.272901431463316e-179
6147,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Zfp106,-1.9124895334243774,0.0001388395030517131,3.688046126626432e-05,0.0002695539442356676,1.475984811618339e-11
6148,facs,3m,24m,male,Marrow,KLS,Calu,-1.9122486114501953,8.971764327725396e-05,2.383601531619206e-05,0.0001420786138623953,2.0886431790436536e-31
6149,facs,3m,24m,male,Trachea,nan,Snrpc,1.9121443033218384,7.056403319438687e-06,2.655805292306468e-05,6.042688983143307e-05,2.1412467655141422e-13
6150,facs,3m,24m,male,Bladder,nan,Rgs2,-1.911895513534546,0.00010166237916564569,2.701608173083514e-05,0.0002591462107375264,1.6012267339998213e-07
6151,facs,3m,24m,male,Bladder,nan,Sepn1,-1.9118082523345947,5.692180639016442e-05,1.512749440735206e-05,8.662539767101407e-05,4.280517654551385e-25
6152,facs,3m,24m,male,Marrow,KLS,Irgm1,-1.9116668701171875,0.00013901635247748345,3.694849874591455e-05,0.00021378514065872878,2.579853338999422e-38
6153,facs,3m,24m,male,Liver,Hepatocytes,Pdcd6ip,1.9116566181182861,2.0975287043256685e-05,7.891761197242886e-05,9.109352686209604e-05,1.5227450050379477e-17
6154,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Atp1a1,-1.9115285873413086,0.0002543636946938932,6.761260738130659e-05,0.0003090687678195536,1.677871226603758e-10
6155,facs,3m,24m,male,Marrow,T-cells,Hbp1,-1.9114819765090942,0.00019087626424152404,5.073860302218236e-05,0.00043024643673561513,1.482797980922616e-10
6156,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Cd9,-1.911447286605835,0.0007166932919062674,0.00019051552226301283,0.0008078239043243229,3.453773580464457e-11
6157,facs,3m,24m,male,Diaphragm,Limb_Muscle,Zfp207,-1.9112330675125122,0.00013284407032188028,3.5318615118740126e-05,0.00023924668494146317,2.5558746240686857e-10
6158,facs,3m,24m,male,Marrow,KLS,Dpp9,-1.9110287427902222,4.76374443678651e-05,1.2666932889260352e-05,9.209226845996454e-05,9.308826036339489e-19
6159,facs,3m,24m,male,Marrow,T-cells,Capg,1.910862684249878,0.0003516125143505633,0.0013221822446212173,0.0021393224596977234,1.662732089205315e-41
6160,facs,3m,24m,male,Bladder,nan,Nkain4,-1.9104801416397095,0.00016635378415230662,4.425076986080967e-05,0.00024379880051128566,1.969940109724029e-26
6161,facs,3m,24m,male,Bladder,nan,Prr13,1.910400390625,0.0001225641171913594,0.0004607349692378193,0.00033759436337277293,1.07348034648458e-86
6162,facs,3m,24m,male,Marrow,KLS,Erbb2ip,-1.9103374481201172,8.523387077730149e-05,2.2674792489851825e-05,0.00011394069588277489,1.1533218354971827e-44
6163,facs,3m,24m,male,Bladder,nan,Trp53inp1,-1.9100890159606934,5.3191102779237553e-05,1.4152881703921594e-05,0.00010521040530875325,2.181396997005335e-15
6164,facs,3m,24m,male,Liver,Hepatocytes,Mrpl30,-1.9100548028945923,0.00013263250002637506,3.529117748257704e-05,0.00014354883751366287,1.5160444448390423e-12
6165,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Grb10,-1.9099687337875366,0.00014908896991983056,3.9672326238360256e-05,0.0002972597139887512,7.69977759100261e-10
6166,facs,3m,24m,male,Pancreas,Endocrine,S100a11,-1.909949779510498,0.00012007900659227744,3.195324097760022e-05,0.00015401563723571599,5.0837267601923825e-31
6167,facs,3m,24m,male,Tongue,nan,Dnm1l,-1.9094685316085815,5.761668217019178e-05,1.5337016520788893e-05,9.348730236524716e-05,1.8435713815194462e-30
6168,facs,3m,24m,male,Marrow,T-cells,Huwe1,-1.9091525077819824,7.944373646751046e-05,2.1151805412955582e-05,0.0001863151992438361,9.133388948276102e-09
6169,facs,3m,24m,male,Liver,Hepatocytes,Tnfrsf1a,1.9090917110443115,3.308755185571499e-05,0.00012426776811480522,0.0001865698432084173,3.285992436407306e-09
6170,facs,3m,24m,male,Trachea,nan,Zbtb20,-1.90900456905365,0.00027722178492695093,7.381756586255506e-05,0.00034930137917399406,1.3089190127990014e-39
6171,facs,3m,24m,male,Marrow,KLS,Brox,-1.9089716672897339,2.6430434445501305e-05,7.037956038402626e-06,6.554689025506377e-05,1.3457068226540445e-08
6172,facs,3m,24m,male,Bladder,nan,Man2b1,-1.9089335203170776,7.726609328528866e-05,2.0575133021338843e-05,9.67282394412905e-05,2.1689936311179735e-34
6173,facs,3m,24m,male,Tongue,nan,Ahnak,-1.908931851387024,0.0008064481662586331,0.00021474878303706646,0.0005426739226095378,6.355195881614912e-233
6174,facs,3m,24m,male,Tongue,nan,Socs3,-1.9087145328521729,0.00023298655287362635,6.205124373082072e-05,0.0003652061859611422,1.7963046999382144e-39
6175,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Vamp3,-1.908671259880066,0.0002285346417920664,6.086739813326858e-05,0.00034837485873140395,2.8390371694393387e-10
6176,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Tmem50b,-1.9085711240768433,0.00010851378465304151,2.8903319616802037e-05,0.00019292098295409232,7.868901754918227e-11
6177,facs,3m,24m,male,Trachea,nan,Kdelc1,-1.908016562461853,3.476954225334339e-05,9.264644177164882e-06,9.163473441731185e-05,3.4932280217678885e-06
6178,facs,3m,24m,male,Tongue,nan,Abhd13,-1.9078044891357422,3.099282184848562e-05,8.259517926489934e-06,5.8498073485679924e-05,1.3373803274372297e-18
6179,facs,3m,24m,male,Tongue,nan,Sgk3,-1.9074760675430298,3.726727300090715e-05,9.933905857906211e-06,6.246344128157943e-05,8.967120424183297e-24
6180,facs,3m,24m,male,Marrow,T-cells,Mcm5,-1.9072015285491943,0.00012308874283917248,3.2816591556183994e-05,0.0003289534361101687,1.0887629187057203e-06
6181,facs,3m,24m,male,Heart,RA,Enpp2,-1.9071332216262817,0.0002015780919464305,5.374511965783313e-05,0.0004549447912722826,3.579092520910411e-08
6182,facs,3m,24m,male,Heart,RA,Tmem64,-1.9069234132766724,6.243029929464683e-05,1.6647698430460878e-05,0.00014696005382575095,7.64049322448214e-06
6183,facs,3m,24m,male,Marrow,KLS,Gfm1,-1.9068753719329834,3.800863487413153e-05,1.0135741831618361e-05,8.680407336214557e-05,1.597720032238971e-13
6184,facs,3m,24m,male,Liver,Non-hepatocytes,Ramp2,-1.9066593647003174,0.00037832141970284283,0.00010090188879985362,0.0005467688315548003,8.230784203632648e-15
6185,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Surf4,-1.9065834283828735,0.00027893666992895305,7.439895125571638e-05,0.00039520327118225396,1.777937241416187e-24
6186,facs,3m,24m,male,Marrow,KLS,Rnf145,-1.9065189361572266,3.343388743815012e-05,8.917999366531149e-06,8.077236270764843e-05,1.094999806924068e-10
6187,facs,3m,24m,male,Brain_Myeloid,Striatum,Pacsin2,-1.9064081907272339,0.0002218108857050538,5.916934969718568e-05,0.00040845994953997433,1.5999004722093102e-15
6188,facs,3m,24m,male,GAT,Fat,Pdgfrl,-1.9062552452087402,9.388731268700212e-05,2.5047642338904552e-05,0.00023323288769461215,1.879312804579943e-09
6189,facs,3m,24m,male,Liver,Non-hepatocytes,Cyp2e1,1.9059488773345947,0.00015650602290406823,0.0005865145940333605,0.0013494223821908236,1.224960128644755e-06
6190,facs,3m,24m,male,Marrow,KLS,Matr3,-1.905765175819397,0.0002503743162378669,6.681858212687075e-05,0.0002478075912222266,5.9290890406909255e-95
6191,facs,3m,24m,male,Heart,RA,Tmem123,-1.9055105447769165,0.00016692356439307332,4.45555524493102e-05,0.00032712711254134774,2.038752337464629e-11
6192,facs,3m,24m,male,Bladder,nan,Mtmr6,-1.9055041074752808,2.3685177438892424e-05,6.322120043478208e-06,4.781099414685741e-05,5.427480996971533e-09
6193,facs,3m,24m,male,Spleen,nan,Mcm6,-1.9053972959518433,0.00010955160541925579,2.924401269410737e-05,0.0003624875389505178,5.897411298245896e-07
6194,facs,3m,24m,male,Marrow,KLS,Mpp5,-1.9053642749786377,2.448969280521851e-05,6.537497029057704e-06,6.97207942721434e-05,8.130539395331599e-07
6195,facs,3m,24m,male,Pancreas,Endocrine,Junb,1.9052798748016357,0.0003791977069340646,0.001420404645614326,0.001661852584220469,1.4344116292925512e-44
6196,facs,3m,24m,male,Pancreas,Endocrine,Cd164,-1.9051262140274048,0.0007667816244065762,0.00020472530741244555,0.0007097033667378128,2.2654345714654587e-66
6197,facs,3m,24m,male,Marrow,Granulocytes,Tcf19,-1.9051238298416138,3.7052690458949655e-05,9.892823982227128e-06,0.00010840936010936275,4.0977759110404496e-06
6198,facs,3m,24m,male,Liver,Hepatocytes,Rps24,-1.9049439430236816,0.00011496636579977348,3.0699091439601034e-05,0.00010025477968156338,6.492568953066332e-20
6199,facs,3m,24m,male,Marrow,T-cells,B3gnt5,-1.9049161672592163,0.00013704135199077427,3.6594410630641505e-05,0.0003486953501123935,6.672245146285243e-07
6200,facs,3m,24m,male,Liver,Non-hepatocytes,Cd93,-1.9047446250915527,0.0002932811330538243,7.832472329027951e-05,0.0005938768154010177,3.2126018699416756e-06
6201,facs,3m,24m,male,Tongue,nan,Isg20l2,-1.904682993888855,1.7229585864697583e-05,4.601591626851587e-06,3.493709664326161e-05,1.3852506636194794e-10
6202,facs,3m,24m,male,Diaphragm,Limb_Muscle,Eif3a,-1.9045041799545288,0.00034812939702533185,9.298819350078702e-05,0.0005740280612371862,1.1324372842233756e-12
6203,facs,3m,24m,male,Tongue,nan,Nckap1,-1.9044678211212158,0.00010923532681772485,2.9178379918448627e-05,0.0001231724163517356,1.9550360684151498e-72
6204,facs,3m,24m,male,Marrow,T-cells,Ctnnb1,-1.904417872428894,0.00016233031055890024,4.336234269430861e-05,0.0003731068572960794,1.9432990677126836e-06
6205,facs,3m,24m,male,Tongue,nan,Rnf139,-1.9043341875076294,3.2905903935898095e-05,8.790469109953847e-06,6.712041795253754e-05,4.1087083083599237e-17
6206,facs,3m,24m,male,Brain_Myeloid,Striatum,Sepw1,1.904310941696167,9.346385013486724e-06,3.498633304843679e-05,0.0001002436620183289,6.425950938150327e-07
6207,facs,3m,24m,male,Marrow,T-cells,Cd9,1.904272198677063,0.00010709235357353464,0.000400868128053844,0.0008857495267875493,1.8287693576149818e-19
6208,facs,3m,24m,male,Marrow,KLS,Vps4b,-1.9042059183120728,9.194171434501186e-05,2.4563456463511102e-05,0.00013229064643383026,5.119332266840004e-42
6209,facs,3m,24m,male,Marrow,KLS,Mms19,-1.9041980504989624,4.2242667404934764e-05,1.1285754226264544e-05,0.00010027894313680008,3.077144754815362e-12
6210,facs,3m,24m,male,Spleen,nan,Flii,-1.9041939973831177,0.00014362168440129608,3.837077019852586e-05,0.0004338346770964563,6.726159386433659e-09
6211,facs,3m,24m,male,Marrow,T-cells,Nup88,-1.9041815996170044,0.00010049636330222711,2.684939681785181e-05,0.0002519389090593904,9.382602449828858e-08
6212,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,Lap3,-1.9039028882980347,0.0003222030936740339,8.609894575783983e-05,0.00037827761843800545,1.1759158807324741e-06
6213,facs,3m,24m,male,Marrow,Granulocytes,Kif22,-1.9038028717041016,5.140913344803266e-05,1.3738474081037566e-05,0.00012882472947239876,8.383853275148811e-09
6214,facs,3m,24m,male,Marrow,Granulocytes,Ckap2l,-1.903658390045166,3.149016265524551e-05,8.416210221184883e-06,8.815272303763777e-05,6.204546182945427e-06
6215,facs,3m,24m,male,Marrow,Granulocytes,Slc40a1,-1.903432846069336,0.00013065384700894356,3.4924632927868515e-05,0.0002609992807265371,4.765875648673635e-16
6216,facs,3m,24m,male,Trachea,nan,Itgb1,-1.9032964706420898,0.00036651259870268404,9.798048995435238e-05,0.00034964323276653886,4.34538448179907e-78
6217,facs,3m,24m,male,Brain_Myeloid,Striatum,Lifr,-1.9031680822372437,0.00015178372268565,4.0580231143394485e-05,0.0003712690668180585,1.0177275095909674e-06
6218,facs,3m,24m,male,Brain_Myeloid,Striatum,Vav1,-1.9031676054000854,0.00040827138582244515,0.0001091536832973361,0.0005557409022003412,8.618567795410962e-32
6219,facs,3m,24m,male,Spleen,nan,Strbp,-1.9031357765197754,0.00020107759337406605,5.376042827265337e-05,0.0005282461643218994,3.0968664988951197e-12
6220,facs,3m,24m,male,Marrow,T-cells,Acly,-1.902923822402954,0.0001567657309351489,4.19192983827088e-05,0.0003142303030472249,5.1153449448381545e-14
6221,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Oaz1,1.9029000997543335,4.603811612469144e-05,0.00017216606647707522,0.0002368605200899765,2.0013426934381486e-17
6222,facs,3m,24m,male,Marrow,KLS,Phactr2,-1.9028992652893066,0.00012744596460834146,3.407974509173073e-05,0.00018997833831235766,7.125710114829916e-40
6223,facs,3m,24m,male,Diaphragm,Limb_Muscle,Msn,-1.9025393724441528,0.00039489413029514253,0.0001056231849361211,0.0006380610866472125,8.450884753863537e-12
6224,facs,3m,24m,male,Marrow,KLS,Tesk1,-1.9024664163589478,2.9419910788419656e-05,7.869404726079665e-06,6.304203998297453e-05,2.3191478070808596e-11
6225,facs,3m,24m,male,Heart,RA,Leprel2,-1.9023596048355103,0.00012419580889400095,3.322306292830035e-05,0.00024167414812836796,1.8300399255521947e-10
