,Dataset,Start age,End age,sex,tissue,subtissue,cell_ontology_class,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
1403,facs,18m,24m,male,Bladder,nan,bladder urothelial cell,Maged1,3.1574597358703613,0.000276255130302161,8.749284461373463e-05,0.0003683165705297142,3.732255133563184e-11
1404,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Rpn2,3.154456853866577,0.000820476736407727,0.0002601007872726768,0.0002793446183204651,8.318241073483449e-21
1405,facs,18m,24m,male,Pancreas,Endocrine,pancreatic D cell,Rpl23a,3.152580976486206,0.00011824383545899764,3.7506993976421654e-05,4.9310994654661044e-05,1.7407021761423737e-06
1406,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Hnrnpa3,3.1498048305511475,2.3214228349388577e-05,7.312029629247263e-05,8.585296745877713e-05,1.0018954766153783e-10
1407,facs,18m,24m,male,Tongue,nan,keratinocyte,Serpinb1a,3.1490352153778076,5.248313755146228e-05,0.00016527125262655318,0.0002624044136609882,1.6134817903063323e-08
1408,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Phgr1,3.1472015380859375,0.0002724706719163805,8.657554280944169e-05,0.0001724398898659274,1.1786134736779653e-10
1409,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Ddx6,3.1446425914764404,0.00011445325071690604,3.6396268114913255e-05,0.00011806191469077021,6.667702694374108e-16
1410,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Tmsb4x,3.1405296325683594,0.001839709933847189,0.0005857960786670446,0.002642981708049774,4.115379529719697e-07
1411,facs,18m,24m,male,Tongue,nan,keratinocyte,Rnf126,3.1392133235931396,0.00019243430870119482,6.13001684541814e-05,0.00018931074009742588,5.30057526594215e-07
1412,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Hbxip,3.1377646923065186,0.0002728472463786602,8.69559298735112e-05,0.00041374165448360145,2.6570879560725038e-06
1413,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Anxa4,3.134467601776123,5.240059908828698e-05,0.00016424797649960965,0.00023929221788421273,2.876529044795938e-06
1414,facs,18m,24m,male,Spleen,nan,B cell,Rpl35a,3.132486343383789,0.00021447183098644018,6.846696487627923e-05,0.00021426760940812528,3.0953341993178533e-46
1415,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Mapkapk2,3.1311051845550537,0.00016564228280913085,5.290217814035714e-05,0.00015495519619435072,3.5229433732454076e-20
1416,facs,18m,24m,male,Bladder,nan,bladder urothelial cell,Ugt1a6a,3.131035804748535,0.0008579457644373178,0.00027401340776123106,0.000669322267640382,4.812207943373996e-40
1417,facs,18m,24m,male,SCAT,Fat,myeloid cell,Btg1,3.1302309036254883,0.0005265124491415918,0.0016481055645272136,0.0014773063594475389,3.7952099899304945e-21
1418,facs,18m,24m,male,Trachea,nan,ciliated columnar cell of tracheobronchial tree,Malat1,3.1280410289764404,0.051282625645399094,0.016394486650824547,0.008976311422884464,2.832884534781989e-07
1419,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Rps19,3.1279284954071045,0.0007257506949827075,0.00023202279407996684,0.001089505385607481,3.526187594594379e-06
1420,facs,18m,24m,male,Pancreas,Exocrine,pancreatic stellate cell,Rpl37a,3.126295328140259,0.00013121978554408997,4.1972933104261756e-05,2.5796081899898127e-05,2.3032433094345272e-08
1421,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Egr1,3.1261236667633057,0.00029872398590669036,0.000933848088607192,0.0011338487965986133,5.158567163753916e-22
1422,facs,18m,24m,male,Trachea,nan,fibroblast,Rpl37,3.1234829425811768,0.0001844763319240883,5.906109799980186e-05,0.00016854912973940372,3.547277741772004e-07
1423,facs,18m,24m,male,MAT,Fat,mesenchymal stem cell of adipose,Gm5148,3.121853828430176,3.876980372297112e-06,1.2103369044780266e-05,1.1282331797701772e-05,1.2341378203877248e-06
1424,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Phrf1,3.121596097946167,5.5121428886195645e-05,1.7658088836469688e-05,7.844112406019121e-05,5.650342253369215e-06
1425,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Cnbp,3.1209239959716797,0.0002435469359625131,0.0007600914686918259,0.000766064680647105,3.8164041641156864e-28
1426,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Coro2a,3.11942982673645,9.890134242596105e-05,3.170494164805859e-05,0.00011440867820056155,8.369522893612671e-12
1427,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Ndufb2,3.1189420223236084,5.905883153900504e-05,1.893553235277068e-05,2.6935776986647397e-05,1.0629972536393626e-18
1428,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Atp6v0e,3.1186606884002686,0.0007459742482751608,0.0002391969901509583,0.0006150921690277755,1.5102181877829156e-18
1429,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Rps25,3.1156864166259766,0.000856845872476697,0.00027501030126586556,0.001183117157779634,1.4286877137027102e-08
1430,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Hnrnpf,3.1143925189971924,0.00043670422746799886,0.00014022132381796837,0.00019619375234469771,7.537573190529949e-10
1431,facs,18m,24m,male,Heart,LV,B cell,Arhgdib,3.113499402999878,0.0008759243064559996,0.002727189799770713,0.0016143136890605092,1.4265388905962239e-09
1432,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Ndufa2,3.112752676010132,0.00017661503807175905,5.6739179854048416e-05,0.0002150614163838327,1.183872038485747e-09
1433,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Aamp,3.110802173614502,8.298244210891426e-05,0.00025814195396378636,0.0003242884704377502,4.628222249949559e-10
1434,facs,18m,24m,male,GAT,Fat,mesenchymal stem cell of adipose,Agt,3.1107497215270996,0.0020291965920478106,0.0006523175397887826,0.0017018737271428108,1.6594011909118888e-11
1435,facs,18m,24m,male,Bladder,nan,bladder cell,Tmem119,3.110402822494507,0.0005551723879761994,0.00017848890274763107,0.0005987632321193814,2.6829876204045727e-08
1436,facs,18m,24m,male,MAT,Fat,mesenchymal stem cell of adipose,Creld2,3.1098597049713135,0.0004137317882850766,0.00013303873129189014,0.000422824639827013,1.2606750506419185e-15
1437,facs,18m,24m,male,Tongue,nan,keratinocyte,Jund,3.1038289070129395,0.001326504279859364,0.0004273767408449203,0.0012550605461001396,7.224377035652499e-08
1438,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Lamtor2,3.103476047515869,8.239494491135702e-05,2.6549243557383306e-05,6.33680319879204e-05,2.5548744599924283e-23
1439,facs,18m,24m,male,Pancreas,Endocrine,pancreatic A cell,Cox6c,3.1019821166992188,0.0001260673743672669,4.064090899191797e-05,5.4996500693960115e-05,4.6426869978444865e-08
1440,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Txn1,3.1019327640533447,4.203461139695719e-05,1.3551102711062413e-05,3.7024896300863475e-05,5.234218533005619e-16
1441,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Cdv3,3.099472999572754,0.00036965173785574734,0.00011926277511520311,0.00032732990803197026,1.219773541253379e-23
1442,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Rps15a,3.099130392074585,0.00041246763430535793,0.00013309140922501683,0.0003719703818205744,4.410824758347978e-26
1443,facs,18m,24m,male,Tongue,nan,basal cell of epidermis,Gm5506,3.0989537239074707,2.152515844500158e-05,6.670547736575827e-05,5.88078037253581e-05,1.705931561339554e-60
1444,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Hint1,3.0942208766937256,0.000488835503347218,0.00015798339154571295,0.0005497135571204126,1.101354262546566e-08
1445,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Sod1,3.09248685836792,0.0003353285719640553,0.00010843330528587103,0.00015070581866893917,5.457515041907705e-82
1446,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Oaz2,3.091010808944702,6.55689145787619e-05,0.00020267422951292247,0.0003597518370952457,3.0680790458614503e-06
1447,facs,18m,24m,male,BAT,Fat,myeloid cell,Rps20,3.089595079421997,0.00012015649554086849,0.00037123492802493274,0.0004911120631732047,3.4430077618658635e-13
1448,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Tmem30b,3.0893642902374268,9.65689541772008e-05,0.00029833667213097215,0.00021109676163177937,4.107289170349607e-18
1449,facs,18m,24m,male,Heart,LA,fibroblast of cardiac tissue,Junb,3.085824966430664,0.0005169124342501163,0.0015951013192534447,0.0017800027271732688,2.2589725527395155e-07
1450,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Nsa2,3.085294008255005,0.0001442371867597103,4.6749901230214164e-05,0.0001793869014363736,3.530328858084299e-06
1451,facs,18m,24m,male,GAT,Fat,mesenchymal stem cell of adipose,Nr4a1,3.084097146987915,0.0008745188824832439,0.0026971010956913233,0.002834554761648178,4.172076055746782e-25
1452,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Rpl19,3.083913564682007,0.00018076393462251872,5.861511090188287e-05,0.000102082165540196,1.294799280307846e-48
1453,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,B2m,3.0831716060638428,0.003313696477562189,0.0010747687192633748,0.002132242079824209,2.500628700171698e-44
1454,facs,18m,24m,male,Skin,nan,bulge keratinocyte,F11r,3.0820016860961914,0.00013382959878072143,0.00041246303590014577,0.0006947201327420771,2.0155108533086818e-08
1455,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Nolc1,3.081080198287964,0.000264895090367645,8.597474516136572e-05,0.00014187533815857023,5.2162746635135735e-06
1456,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Rps26,3.0810139179229736,0.0007069700513966382,0.0002294601872563362,0.0005035717622376978,8.602641154156968e-37
1457,facs,18m,24m,male,Bladder,nan,bladder cell,2010002N04Rik,3.0780367851257324,0.0004965700209140778,0.00016132686869241297,0.0004851972043979913,5.198819204162082e-07
1458,facs,18m,24m,male,Skin,nan,bulge keratinocyte,2410015M20Rik,3.0771968364715576,0.00033178628655150533,0.00010782094614114612,0.0004315007827244699,1.0577166954514121e-10
1459,facs,18m,24m,male,Bladder,nan,bladder cell,Col6a3,3.076820135116577,0.000843251240439713,0.00027406582375988364,0.0008137366967275739,5.72764028959545e-10
1460,facs,18m,24m,male,Pancreas,Exocrine,pancreatic ductal cell,Rpl38,3.075991630554199,5.873351256013848e-05,1.909417005663272e-05,2.9484817787306383e-05,6.03719757928818e-08
1461,facs,18m,24m,male,Bladder,nan,bladder cell,Spon1,3.0751187801361084,0.0010777265997603536,0.0003504666674416512,0.0009901035809889436,2.703504143045084e-11
1462,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,2310039H08Rik,3.072844982147217,4.312810051487759e-05,1.4035234016773757e-05,5.040526593802497e-05,8.600369396445143e-09
1463,facs,18m,24m,male,Trachea,nan,fibroblast,Btg1,3.070895195007324,0.00012846659228671342,0.0003945074276998639,0.0006604850641451776,1.6678751323436166e-07
1464,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,2610027L16Rik,3.068376302719116,0.00013690012565348297,4.461647040443495e-05,6.431554356822744e-05,6.3050531153985565e-09
1465,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Ndufs6,3.06828236579895,0.00028564632521010935,9.309648885391653e-05,0.0003747735754586756,9.540488490072752e-10
1466,facs,18m,24m,male,Bladder,nan,bladder cell,Cd164,3.0667600631713867,0.0004537815984804183,0.00014796775940340012,0.00045476516243070364,1.5606640862946384e-11
1467,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Rpl22l1,3.065260410308838,0.00010728816414484754,3.500132152112201e-05,0.00013873519492335618,1.289393639094943e-08
1468,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Ndufab1,3.064220666885376,0.00018125012866221368,5.91504831390921e-05,0.00023335075820796192,1.5869658821553334e-09
1469,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Klf9,3.0612738132476807,5.204055196372792e-05,0.00015931038069538772,0.0002972162910737097,8.169851402122505e-08
1470,facs,18m,24m,male,Bladder,nan,bladder urothelial cell,Cept1,3.060213804244995,0.00018424323934596032,6.0206002672202885e-05,0.000259095715591684,1.9015923318351156e-09
1471,facs,18m,24m,male,GAT,Fat,mesenchymal stem cell of adipose,Hist1h2bc,3.058919668197632,0.00013928170665167272,4.5532971853390336e-05,0.00012404992594383657,1.35736425467383e-08
1472,facs,18m,24m,male,Pancreas,Endocrine,pancreatic D cell,Atp5l,3.056337833404541,8.88829817995429e-05,2.9081527827656828e-05,3.40716251230333e-05,7.466704251293678e-07
1473,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Krtcap2,3.0547080039978027,0.00019298387633170933,6.317588122328743e-05,8.928935130825266e-05,6.755472077316367e-20
1474,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Uqcrc2,3.054379940032959,5.9218855312792584e-05,0.0001808768865885213,0.0002503351424820721,1.1548585362818901e-06
1475,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Atp5j,3.0542733669281006,0.0006013521924614906,0.0001968887954717502,0.0006822843570262194,1.8878221460666015e-14
1476,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Gng5,3.054234504699707,0.000343173072906211,0.0001123597685364075,0.00037177963531576097,7.069244754911824e-16
1477,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Ctr9,3.0523993968963623,7.561421080026776e-05,2.4772054530330934e-05,0.00011215324775548652,9.456595701006239e-06
1478,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Ndufa7,3.0521254539489746,7.775246922392398e-05,2.547485928516835e-05,4.806623837794177e-05,7.845451983645153e-36
1479,facs,18m,24m,male,Spleen,nan,B cell,Cirbp,3.051406145095825,7.411555270664394e-05,0.00022615665511693805,0.00039668535464443266,2.0187392252086352e-14
1480,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Sec61b,3.0495691299438477,0.0002227835648227483,7.305411418201402e-05,0.0003179493360221386,1.729616771848201e-06
1481,facs,18m,24m,male,Spleen,nan,B cell,Ndufc1,3.0476274490356445,3.532776463543996e-05,1.1591890142881311e-05,7.3699549830053e-05,1.8632086535708974e-06
1482,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Romo1,3.0475265979766846,3.436358747421764e-05,1.1275893484707922e-05,1.8670407371246256e-05,2.355980209074364e-11
1483,facs,18m,24m,male,Spleen,nan,B cell,Rpp21,3.047257661819458,7.095575710991398e-05,2.3285118004423566e-05,0.00015956761490087956,8.778707732509414e-06
1484,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Mtch1,3.047152042388916,0.0001324977056356147,0.00040374064701609313,0.0006783980061300099,8.21991906692002e-07
1485,facs,18m,24m,male,Pancreas,Endocrine,pancreatic A cell,Rpl35,3.0459418296813965,0.00013700270210392773,4.497876579989679e-05,4.9868769565364346e-05,9.80880999309955e-12
1486,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Calr,3.0451431274414062,0.0004932235460728407,0.00016197055811062455,0.0006673097377642989,3.751718863766188e-09
1487,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Tomm6,3.045132875442505,0.0001870338892331347,6.142060010461137e-05,0.00021081010345369577,4.624153728086748e-14
1488,facs,18m,24m,male,Pancreas,Endocrine,pancreatic D cell,Sec61b,3.0449182987213135,0.0002484215365257114,8.158561831805855e-05,9.402831346960738e-05,5.158956457941202e-07
1489,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Spink4,3.0433127880096436,0.0029189966153353453,0.0009591510170139372,0.0015915499534457922,7.448639936035631e-14
1490,facs,18m,24m,male,GAT,Fat,B cell,Rpl23a,3.0430049896240234,0.00042299655615352094,0.00013900619524065405,0.00018791230104397982,7.857159053251692e-15
1491,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Hist1h3e,3.042994499206543,1.750987212290056e-05,5.328244878910482e-05,0.00015370322216767818,4.739038822837106e-06
1492,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Mbnl2,3.042861223220825,7.196000660769641e-05,2.36487940128427e-05,9.28880981518887e-05,2.572921965068267e-08
1493,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Zcchc10,3.0428593158721924,1.5909206922515295e-05,4.840948531636968e-05,0.00011493446072563529,4.1336360082362876e-09
1494,facs,18m,24m,male,GAT,Fat,mesenchymal stem cell of adipose,Gfpt2,3.0423130989074707,0.00012475269613787532,0.0003795367665588856,0.0006647531990893185,2.473523519677598e-06
1495,facs,18m,24m,male,Spleen,nan,B cell,Rpl37,3.0420186519622803,0.00039424889837391675,0.00012960107414983213,0.0002471824118401855,1.497398363081983e-105
1496,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Hmgn3,3.0399465560913086,1.3034784387855325e-05,3.96250507037621e-05,8.444210834568366e-05,1.530472964385758e-09
1497,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Tspan12,3.038193941116333,7.840665784897283e-05,0.00023821463400963694,0.000220506452023983,8.168048992398917e-08
1498,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Rps11,3.038020610809326,0.00011851520685013384,3.9010665204841644e-05,6.656660843873397e-05,5.265252156385682e-46
1499,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Psmd11,3.037121534347534,7.219772669486701e-05,0.00021927326451987028,0.0002655280695762485,9.825654480717244e-10
1500,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Lgr4,3.036374807357788,0.0005388712743297219,0.00017747192759998143,0.0006779658724553883,3.044048625432213e-11
1501,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Rpl23,3.0361428260803223,6.815425149397925e-05,2.2447640731115825e-05,4.516133776633069e-05,2.248630527717007e-28
1502,facs,18m,24m,male,Pancreas,Endocrine,pancreatic A cell,Rps16,3.0345425605773926,0.00017166473844554275,5.657021756633185e-05,6.925209891051054e-05,9.272735198029542e-10
1503,facs,18m,24m,male,Spleen,nan,B cell,Rpl39,3.033977508544922,0.00017303286585956812,5.7031691540032625e-05,0.0001673060905886814,6.246321029942243e-46
1504,facs,18m,24m,male,Heart,RA,endothelial cell of coronary artery,Rps29,3.0339345932006836,2.496227898518555e-05,7.573392940685153e-05,8.764149970375001e-05,4.859019460546444e-07
1505,facs,18m,24m,male,Heart,LV,endothelial cell of coronary artery,H2-K1,3.033250331878662,0.002133070956915617,0.00647013820707798,0.006490706466138363,9.597903079093665e-15
1506,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Fos,3.0307705402374268,0.009438438341021538,0.028605740517377853,0.03121667355298996,2.4355427620159332e-26
1507,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Ndufa6,3.0237138271331787,0.00039152547833509743,0.000129484964418225,0.000408001767937094,7.90353150966358e-17
1508,facs,18m,24m,male,Spleen,nan,B cell,Fau,3.0233044624328613,0.0008653406403027475,0.0002862234541680664,0.0005022475961595774,4.009249173874585e-131
1509,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Mgat1,3.0219640731811523,0.00025568463024683297,8.460875687887892e-05,0.00024646188830956817,2.148986642771878e-18
1510,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Rn45s,3.021838903427124,0.08449471741914749,0.255329430103302,0.09397726505994797,7.175731974976901e-101
1511,facs,18m,24m,male,BAT,Fat,myeloid cell,Sfpi1,3.0192365646362305,0.001953702885657549,0.0006470850785262883,0.0017590486677363515,4.365870679673071e-08
1512,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,S100a11,3.018977403640747,7.266152533702552e-05,2.4068254788289778e-05,6.153652066132054e-05,1.1463319138802525e-23
1513,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Chchd2,3.01680588722229,0.0005423738621175289,0.00017978413961827755,0.0003716189821716398,3.084161253884486e-37
1514,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Dstn,3.0164618492126465,0.00015230645658448339,0.00045942660653963685,0.0004215431690681726,1.0113276649875821e-19
1515,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Pnrc1,3.0151143074035645,0.000137802999233827,0.0004154917842242867,0.0005986591568216681,1.8653596284038516e-11
1516,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Slc39a6,3.0143094062805176,7.300864672288299e-05,2.422068610030692e-05,9.49207169469446e-05,1.237518102885562e-07
1517,facs,18m,24m,male,Spleen,nan,"CD8-positive, alpha-beta T cell",Rpl15,3.0138678550720215,0.0006447230116464198,0.00021391880000010133,0.00029854109743610024,6.053353585680206e-13
1518,facs,18m,24m,male,GAT,Fat,"CD8-positive, alpha-beta T cell",Tmsb4x,3.0138635635375977,0.009022361598908901,0.002993619767948985,0.0024978010915219784,5.940581244958532e-10
1519,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Rpl28,3.0134363174438477,6.520371971419081e-05,2.1637661120621487e-05,3.975118670496158e-05,2.1238661541003984e-33
1520,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,H2-Q8,3.0120279788970947,1.9430346583249047e-05,5.852475078427233e-05,0.00012480473378673196,5.166339642991067e-12
1521,facs,18m,24m,male,Heart,LV,B cell,H2-D1,3.0097410678863525,0.0046857488341629505,0.014102890156209469,0.005798723548650742,6.047917761042291e-17
1522,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Fkbp8,3.0086829662323,7.090042345225811e-05,0.00021331690368242562,0.0002812362799886614,4.6372531461833646e-06
1523,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Ap3d1,3.008580446243286,9.886338375508785e-05,3.286047649453394e-05,0.0001371518155792728,2.73355171935479e-06
1524,facs,18m,24m,male,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,Il18,3.0050876140594482,3.357166860951111e-05,0.00010088580165756866,0.00016117573250085115,5.6697804565227015e-11
1525,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Rpl11,3.0041677951812744,0.00027761541423387825,9.241008956450969e-05,0.0002903987478930503,9.455779799171461e-12
1526,facs,18m,24m,male,Spleen,nan,"CD4-positive, alpha-beta T cell",Rps25,3.0038223266601562,0.0004437655152287334,0.00014773360453546047,0.0002727941609919071,1.1446889050077037e-08
1527,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Rpl15,3.001302719116211,0.0008650411036796868,0.000288221868686378,0.0006242441595532,1.1770695649587325e-39
1528,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Krtcap2,3.0003128051757812,0.0001415427541360259,4.717599949799478e-05,8.279884059447795e-05,1.2425867848669709e-40
1529,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Flt3,3.000060558319092,8.606780465925112e-05,2.8688687962130643e-05,0.00011500919208629057,1.4411212328402363e-07
1530,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Ppic,2.998673677444458,4.4613723730435595e-05,0.00013378199946600944,0.00022178329527378082,1.6363228764849243e-18
1531,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Rps17,2.998478412628174,8.27367402962409e-05,2.7592906917561777e-05,5.626200800179504e-05,4.484321799963805e-33
1532,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Cox7b,2.9984421730041504,0.00011757283209590241,3.9211307012010366e-05,3.888553328579292e-05,1.1260498154238505e-37
1533,facs,18m,24m,male,Spleen,nan,"CD8-positive, alpha-beta T cell",Rps15a,2.9962384700775146,0.000711233529727906,0.0002373754687141627,0.000370945519534871,5.482110333621036e-10
1534,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Rps14,2.9949111938476562,0.00022848087246529758,7.628969615325332e-05,0.00011661203461699188,5.726768226981115e-59
1535,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Col3a1,2.99481463432312,0.004547990392893553,0.0015186216915026307,0.004152311477810144,2.347793874403531e-19
1536,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Commd1,2.9943666458129883,0.0002441260585328564,8.15284438431263e-05,0.0002976557007059455,3.167944213605345e-06
1537,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Rps27,2.9941556453704834,6.170244887471199e-05,2.0607627448043786e-05,2.3626203983440064e-05,4.6029512272292324e-27
1538,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Gng11,2.993523359298706,3.640791692305356e-05,0.00010898795153480023,0.00022228533634915948,5.085541655925368e-12
1539,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Csde1,2.99236798286438,0.00010299450514139608,3.441906301304698e-05,0.00011252323020016775,3.7038145847942327e-13
1540,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Ctnnb1,2.9913523197174072,0.0001067883858922869,0.00031944169313646853,0.00022767098562326282,1.4766716988309603e-14
1541,facs,18m,24m,male,Spleen,nan,"CD8-positive, alpha-beta T cell",Fau,2.9896435737609863,0.0007132682367227972,0.00023857969790697098,0.0003287819854449481,2.8328207798290797e-13
1542,facs,18m,24m,male,BAT,Fat,myeloid cell,Gm2a,2.987602710723877,0.001393961487337947,0.0004665819287765771,0.0011256273137405515,8.575906022624186e-10
1543,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Agr2,2.9866931438446045,0.016710104420781136,0.005594851449131966,0.00676412507891655,5.382432229564102e-26
1544,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Wapal,2.985745668411255,9.435852552996948e-05,3.1603001843905076e-05,8.913991769077256e-05,2.4955013313559053e-17
1545,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Ifitm2,2.985294818878174,0.0011280964827165008,0.00037788445479236543,0.0011069618631154299,5.9201694107199714e-12
1546,facs,18m,24m,male,Spleen,nan,"CD8-positive, alpha-beta T cell",Rps25,2.984149932861328,0.0005462475819513202,0.00018304964760318398,0.0002871887118089944,1.5472419587265806e-09
1547,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Ndufa4,2.981606960296631,8.981367864180356e-05,3.0122573662083596e-05,6.047027636668645e-05,1.1681479269302457e-32
1548,facs,18m,24m,male,Skin,nan,basal cell of epidermis,S100a10,2.981459379196167,0.002146923914551735,0.0007200916297733784,0.0016564447432756424,8.59880383757013e-22
1549,facs,18m,24m,male,Bladder,nan,bladder cell,Thbs2,2.9813246726989746,0.0012511768145486712,0.0004196714435238391,0.0013224092544987798,1.7117751425351475e-07
1550,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Srm,2.979403495788574,0.00023647723719477654,7.937066402519122e-05,0.00027882386348210275,7.914252916533332e-08
1551,facs,18m,24m,male,GAT,Fat,mesenchymal stem cell of adipose,Icam1,2.979271411895752,0.00020178772683721036,0.000601180421654135,0.0008887443109415472,1.820735821939102e-09
1552,facs,18m,24m,male,Tongue,nan,keratinocyte,Uqcr10,2.9790892601013184,0.00013877668243367225,4.658359466702677e-05,0.00012933941616211087,3.0361585328596495e-07
1553,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Rpl36,2.977994203567505,0.00012119964958401397,4.0698418160900474e-05,0.00010640668915584683,1.1615624742067003e-25
1554,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Lmnb1,2.977231979370117,0.00013103190576657653,4.401131809572689e-05,0.00015531384269706905,5.1939070404531893e-11
1555,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Psmb2,2.9752469062805176,0.0005689908866770566,0.00019124157552141696,0.0007051596767269075,7.668973018803037e-11
1556,facs,18m,24m,male,Spleen,nan,"CD8-positive, alpha-beta T cell",Rps28,2.975058078765869,0.0003675960178952664,0.00012355927901808172,0.00019316367979627103,1.8702898642485637e-08
